4.0	3.4288020610303827
3.5	3.704252265768454
3.7	3.570699305918062
5.0	3.58349722873428
2.2	2.094913186813187
2.7	2.8327970595012513
2.2	3.0891527518318687
2.2	3.5308844325236777
2.5	2.709268592454321
1.5	3.1300093820430765
2.5	2.8969138122586853
2.5	3.615591481880908
2.5	3.3630238432403035
3.5	3.7114530663415324
5.0	3.438965305162078
3.2	3.1743532645557986
3.2	1.9365431458999338
4.0	3.6051977069549945
3.0	2.9299081158992184
3.5	3.2813826399010324
2.2	3.185589067841281
2.2	3.3372724747772478
1.5	2.920627833961378
3.2	3.4501427779421143
2.2	3.581737277336521
3.2	3.1053153648391167
2.2	3.1935841000749723
4.3	3.291116505799365
2.5	3.3619177045936697
2.5	3.1164796056297743
4.2	4.0607759277991
2.5	3.6001276966933573
4.8	3.589701745312043
2.7	3.3231663371936526
4.8	3.737192689252814
3.2	3.8409879203912043
4.7	3.6187080082162995
2.5	3.4675008059173225
3.7	3.371706492702873
2.5	3.248045495952084
3.2	3.480310457826604
4.5	3.78092567956109
3.5	3.577146979826274
3.3	3.1594454898406887
4.0	3.8240143484799054
4.3	3.1756531198938425
3.5	3.6237307975778257
4.3	3.8934265137845925
3.7	3.2659717121086187
3.2	2.642709011551172
3.0	3.703494569978269
2.2	2.941204153549993
3.2	3.154122723485351
2.2	3.4046017819773313
3.0	2.2814294909545536
3.5	3.5465399617144118
3.2	3.3690808948049273
5.0	3.6451883195822696
4.0	3.603516015143072
4.3	3.136775112400639
3.5	3.7113638543615743
2.2	3.4798776601536656
5.0	4.088264147599185
5.0	3.9576894301213943
3.5	3.6562754673107207
3.2	3.6955428616727244
3.2	3.5799243078621403
3.2	3.1550101887072977
3.0	2.51933402158261
2.5	3.271785438741034
2.2	3.4854299856449575
2.2	3.691891761822247
2.2	3.4508534891639844
3.0	3.4371320884878864
4.5	3.513750395894107
3.2	3.557672596412437
3.2	3.6427462852478576
4.0	3.462978064629912
2.2	2.7268033888498957
3.2	3.4339347763450068
2.7	3.6057049476390546
3.2	3.2411959865929036
4.5	3.8916613447814594
3.2	3.7796424827244204
4.3	3.2751568729662317
4.5	3.980200511278109
3.0	3.1905244522828373
4.5	3.6300817226457047
3.2	3.0699495842608178
3.5	3.114971065026836
5.0	4.124764252968671
4.0	4.139185657059143
3.5	2.945485296327901
2.2	3.200377707137046
2.2	2.864608994715989
3.2	2.7274853118656797
3.5	3.3512986167784184
4.3	3.727703462371948
2.2	3.3517939906525522
3.2	3.294858615671828
3.2	3.7638873366800416
2.5	3.5542394235772328
3.2	3.915582729560828
3.5	3.6864136115152766
3.5	3.919807703482049
2.2	3.1196683898504407
3.2	2.8079444776797238
3.2	3.4699018946189963
2.2	2.424918228192732
2.2	3.3469943549299153
3.7	3.774279764276684
2.2	2.766692739874717
5.0	4.033273307646859
5.0	4.236770326392149
2.5	3.7055605397814153
4.3	3.640145315646889
3.0	3.4042058958908745
4.3	3.9592838401437267
2.2	3.5152969573275326
3.7	2.992013795517932
2.7	2.8181550000337214
5.0	3.6160352025818554
5.0	3.5394146466206013
3.5	3.507118985064623
3.7	3.7676378552821457
3.2	3.3499538278862735
5.0	3.804537053014794
4.2	3.6089344541017083
4.2	3.7993354511805078
3.7	3.2143971498169184
3.5	3.545903541681139
3.2	3.4791563302078092
3.0	3.5018075487309934
3.2	3.479196226643774
2.2	3.070302463707944
1.5	2.882912626266973
2.2	2.7159850530336938
2.2	3.0680494455299843
2.2	3.5555126364337886
2.7	3.4265663859108146
2.2	3.1896696665812616
2.2	3.153146312491552
5.0	3.396764034812547
2.2	3.1357900140988635
2.2	2.7224282977475167
2.2	2.916319357050255
3.2	4.256258306904853
2.2	3.3235388920610833
4.5	3.788814600692448
2.2	3.0272907120739867
4.5	4.04008665186624
2.5	3.5981240470686826
1.5	3.48484939826965
2.2	2.8496530470881427
2.2	3.302250020108048
2.2	2.824703189601085
1.2	2.923174700922237
1.2	2.776302376861825
2.2	3.3448076196480074
1.5	3.289946230873709
2.7	3.3329580375174084
2.2	3.123853620854263
3.2	3.398211225826641
3.5	3.4876289175699924
3.2	4.177141116162006
2.2	3.2165035865196807
3.2	3.5702282636434934
4.3	3.845916613511067
1.5	3.048891550826701
4.3	3.2902380797719744
4.0	3.1656019940097098
3.7	3.9493732500645096
2.0	2.877379721716168
2.2	2.9691766474925507
3.7	3.7821745962724864
2.5	3.2980255680714774
3.2	3.5249536852285175
4.2	3.0544496762331743
4.0	3.6604692729741477
4.7	3.680702269516533
4.0	3.738876945692345
5.0	3.575688470913855
3.7	3.7352222788883696
2.2	2.5782619129183457
4.0	3.6105420279335747
4.3	2.990612862634447
2.2	2.7921351876835847
5.0	3.869379729340055
3.5	3.19094507539325
2.2	3.192822411336955
3.5	3.559399754323067
3.5	3.84444575767709
2.2	3.1665663871698855
3.7	3.411996601953437
2.5	3.148094856805871
2.2	3.4495069713683413
2.2	2.922046422904596
2.7	2.8482851524029935
2.7	3.8570920155811694
3.2	3.3507952871368536
4.5	3.8063341452945227
4.3	3.3471682214470864
3.2	3.605165242145956
5.0	3.5923788037227764
3.2	3.1573673337173016
2.2	3.14125729146196
2.2	3.074109391310736
3.7	3.5939651694384307
5.0	3.496523073220218
5.0	3.5748465538902625
3.2	3.870029707041089
5.0	4.019262807870297
2.2	3.367804120892838
2.2	3.549697304310218
2.7	3.2564237548522694
4.2	4.464141678636608
4.2	3.851878186453544
5.0	3.436583589558518
3.2	3.756234573454367
5.0	3.654248118625507
2.2	3.4206296796908804
3.2	3.444475616304217
4.0	3.403085449402858
3.7	3.5616855596544146
3.2	3.4331269298681297
5.0	4.096727596244197
3.7	3.7561724518421533
5.0	3.4567049913682344
3.2	3.783330239328769
5.0	4.066093725898533
5.0	3.843115038824198
3.2	3.4915025600704763
4.0	3.222852700095397
3.7	3.4458525855694733
3.2	3.490676433007651
5.0	3.9643300044373726
5.0	4.073634670377013
3.7	3.7827297125373556
3.5	3.387140079649711
2.2	3.5093562483037504
2.2	3.13431866628246
3.7	3.406938725310023
4.0	3.269643341851112
5.0	3.393097206840337
2.5	3.2016684157736304
3.2	3.4577254091088414
2.2	3.6161996266864245
2.2	3.3454243385921263
2.2	3.8277594992542556
2.2	3.4774034842005035
3.7	3.692748858729642
3.5	4.248851875469653
2.7	3.35244990840972
2.7	3.490917724706354
2.7	3.1811018825305846
5.0	3.416423222229249
5.0	3.4107075403614653
4.5	3.3477007242408696
3.5	3.7502780273641365
4.5	3.371475869908815
3.2	2.536482697190638
3.2	3.608566638771874
5.0	3.4070681860307506
5.0	3.4385390747478826
3.2	3.6537032521490147
4.5	3.176139905150758
2.2	3.2252360604299484
3.0	3.697755930902501
2.2	3.6884228288825693
5.0	3.4886538569352084
3.2	3.3875132470969778
2.2	3.6127477522414235
2.2	3.625722269320895
3.0	2.9238124273295636
5.0	3.368958531578626
2.2	3.2374495583329637
2.2	2.6138321166751974
1.5	3.0328331239661366
1.2	2.11094615131782
5.0	3.9148957833607425
5.0	3.9620353330133353
1.2	3.0771737931959398
1.5	3.0588640239562603
2.2	3.2134299322834265
4.8	3.6682116370018267
2.0	2.389046652753584
2.2	3.6950636764006357
1.2	2.832780909282884
2.5	3.209837558828405
2.2	3.148783538721972
3.0	3.644488855932951
3.0	3.3878799109709474
2.7	3.75825175588039
2.2	3.490536176691025
4.0	2.8500794902346334
3.7	4.198805045910447
3.2	3.5186471288795724
3.2	3.259466735215447
2.2	3.3536344716459388
3.5	3.610212670529452
4.2	3.514926415995202
1.5	2.629985201043253
2.0	3.225802641388412
2.2	2.83266445344822
2.7	3.3062965983187587
3.2	3.261402639281668
2.2	2.7966694806285743
2.2	3.1911501713715444
4.3	3.505680388064
2.2	3.199336972751295
4.5	3.553259694008884
